user_id,total_orders,lifetime_rev,avg_order_val,first_order,last_order,channel
286850,1,49.99,49.99,2014-10-10 16:44:00,2014-10-10 16:44:00,gsearch
286878,1,109.98,109.98,2014-10-10 17:22:08,2014-10-10 17:22:08,gsearch
286881,1,49.99,49.99,2014-10-15 03:13:29,2014-10-15 03:13:29,direct
286890,1,49.99,49.99,2014-10-15 18:52:49,2014-10-15 18:52:49,direct
286899,1,49.99,49.99,2014-12-09 22:10:11,2014-12-09 22:10:11,direct
286902,1,59.99,59.99,2014-10-10 18:09:11,2014-10-10 18:09:11,gsearch
286953,1,95.98,95.98,2014-10-10 20:48:48,2014-10-10 20:48:48,socialbook
286958,1,49.99,49.99,2014-10-10 21:13:00,2014-10-10 21:13:00,direct
286969,1,95.98,95.98,2014-10-10 21:32:55,2014-10-10 21:32:55,gsearch
286979,1,59.99,59.99,2014-10-10 21:55:38,2014-10-10 21:55:38,socialbook
286981,1,49.99,49.99,2014-10-10 22:09:14,2014-10-10 22:09:14,gsearch
286984,1,79.98,79.98,2014-11-13 12:16:13,2014-11-13 12:16:13,direct
287012,1,49.99,49.99,2014-10-11 00:01:30,2014-10-11 00:01:30,gsearch
287013,1,49.99,49.99,2014-10-11 00:05:53,2014-10-11 00:05:53,gsearch
287019,1,49.99,49.99,2014-10-11 00:58:51,2014-10-11 00:58:51,direct
287035,1,79.98,79.98,2014-10-11 02:13:46,2014-10-11 02:13:46,bsearch
287053,1,79.98,79.98,2014-10-11 03:26:30,2014-10-11 03:26:30,bsearch
287054,1,49.99,49.99,2014-10-11 03:40:23,2014-10-11 03:40:23,gsearch
287067,1,59.99,59.99,2014-10-11 05:11:27,2014-10-11 05:11:27,gsearch
287111,2,139.97,69.98,2014-10-11 09:50:19,2014-11-14 14:51:59,gsearch
287128,1,59.99,59.99,2014-10-11 10:43:37,2014-10-11 10:43:37,gsearch
287133,1,49.99,49.99,2014-10-11 11:22:11,2014-10-11 11:22:11,gsearch
287134,1,95.98,95.98,2014-10-11 11:23:13,2014-10-11 11:23:13,gsearch
287136,1,49.99,49.99,2014-10-11 11:33:10,2014-10-11 11:33:10,bsearch
287144,1,59.99,59.99,2014-11-22 01:04:07,2014-11-22 01:04:07,gsearch
287152,1,49.99,49.99,2014-10-11 12:23:50,2014-10-11 12:23:50,gsearch
287171,1,79.98,79.98,2014-10-11 13:21:00,2014-10-11 13:21:00,direct
287175,1,59.99,59.99,2014-10-11 13:34:31,2014-10-11 13:34:31,gsearch
287181,1,95.98,95.98,2014-10-11 13:54:28,2014-10-11 13:54:28,gsearch
287198,1,45.99,45.99,2014-10-11 14:37:58,2014-10-11 14:37:58,gsearch
287202,1,49.99,49.99,2014-11-03 13:02:43,2014-11-03 13:02:43,direct
287214,1,59.99,59.99,2014-10-11 15:36:06,2014-10-11 15:36:06,gsearch
287227,1,49.99,49.99,2014-10-11 16:34:52,2014-10-11 16:34:52,direct
287230,1,49.99,49.99,2014-10-11 16:47:16,2014-10-11 16:47:16,bsearch
287234,1,49.99,49.99,2014-10-11 17:25:46,2014-10-11 17:25:46,gsearch
287242,1,49.99,49.99,2014-10-11 17:59:52,2014-10-11 17:59:52,bsearch
287245,1,49.99,49.99,2014-10-11 17:59:45,2014-10-11 17:59:45,gsearch
287254,1,75.98,75.98,2014-10-15 18:09:59,2014-10-15 18:09:59,direct
287278,1,49.99,49.99,2014-10-11 21:12:20,2014-10-11 21:12:20,gsearch
287286,1,49.99,49.99,2014-10-11 22:14:35,2014-10-11 22:14:35,direct
287291,1,49.99,49.99,2014-10-11 22:30:07,2014-10-11 22:30:07,direct
287310,1,79.98,79.98,2014-12-02 16:32:59,2014-12-02 16:32:59,direct
287320,1,49.99,49.99,2014-10-12 01:28:30,2014-10-12 01:28:30,gsearch
287334,1,49.99,49.99,2014-10-12 03:21:56,2014-10-12 03:21:56,bsearch
287345,1,49.99,49.99,2014-10-12 04:41:46,2014-10-12 04:41:46,gsearch
287353,1,49.99,49.99,2014-10-12 05:34:39,2014-10-12 05:34:39,bsearch
287358,1,49.99,49.99,2014-10-12 06:41:55,2014-10-12 06:41:55,bsearch
287363,1,59.99,59.99,2014-10-12 07:12:21,2014-10-12 07:12:21,direct
287367,1,75.98,75.98,2014-10-12 08:08:46,2014-10-12 08:08:46,bsearch
287380,1,45.99,45.99,2014-10-12 09:32:07,2014-10-12 09:32:07,gsearch
287388,1,49.99,49.99,2014-11-17 06:50:33,2014-11-17 06:50:33,direct
287396,2,109.98,54.99,2014-10-12 10:37:34,2014-12-17 00:36:22,gsearch
287399,1,49.99,49.99,2014-10-12 10:49:07,2014-10-12 10:49:07,bsearch
287400,1,79.98,79.98,2014-10-12 10:44:45,2014-10-12 10:44:45,direct
287420,1,95.98,95.98,2014-10-12 12:25:36,2014-10-12 12:25:36,gsearch
287427,1,45.99,45.99,2014-10-12 12:51:43,2014-10-12 12:51:43,gsearch
287428,1,49.99,49.99,2014-10-12 12:52:59,2014-10-12 12:52:59,gsearch
287434,1,49.99,49.99,2014-10-12 13:11:00,2014-10-12 13:11:00,bsearch
287448,1,49.99,49.99,2014-12-29 19:55:03,2014-12-29 19:55:03,direct
287454,1,49.99,49.99,2014-10-12 14:31:16,2014-10-12 14:31:16,bsearch
287462,1,49.99,49.99,2014-10-12 14:47:56,2014-10-12 14:47:56,socialbook
287473,1,49.99,49.99,2014-10-12 15:23:54,2014-10-12 15:23:54,gsearch
287479,1,95.98,95.98,2014-10-12 15:57:10,2014-10-12 15:57:10,gsearch
287494,1,49.99,49.99,2014-10-12 17:12:46,2014-10-12 17:12:46,gsearch
287503,1,49.99,49.99,2014-10-12 17:35:44,2014-10-12 17:35:44,bsearch
287513,1,49.99,49.99,2014-10-12 18:07:31,2014-10-12 18:07:31,socialbook
287521,1,79.98,79.98,2014-10-12 18:38:51,2014-10-12 18:38:51,gsearch
287522,1,59.99,59.99,2014-10-12 18:42:58,2014-10-12 18:42:58,gsearch
287531,1,59.99,59.99,2014-10-12 19:23:04,2014-10-12 19:23:04,gsearch
287536,1,75.98,75.98,2014-10-12 19:36:06,2014-10-12 19:36:06,direct
287551,1,59.99,59.99,2014-10-12 20:28:13,2014-10-12 20:28:13,gsearch
287565,1,75.98,75.98,2014-10-12 21:19:42,2014-10-12 21:19:42,gsearch
287574,1,95.98,95.98,2014-10-12 21:43:49,2014-10-12 21:43:49,gsearch
287578,1,95.98,95.98,2014-10-12 21:57:56,2014-10-12 21:57:56,gsearch
287585,1,49.99,49.99,2014-10-12 22:16:17,2014-10-12 22:16:17,gsearch
287586,1,95.98,95.98,2014-10-12 22:24:44,2014-10-12 22:24:44,gsearch
287599,1,49.99,49.99,2014-10-12 23:08:31,2014-10-12 23:08:31,gsearch
287608,1,49.99,49.99,2014-10-12 23:41:08,2014-10-12 23:41:08,gsearch
287612,1,59.99,59.99,2014-10-13 00:08:29,2014-10-13 00:08:29,gsearch
287614,1,95.98,95.98,2014-10-13 00:11:00,2014-10-13 00:11:00,gsearch
287619,1,49.99,49.99,2014-10-13 01:01:11,2014-10-13 01:01:11,bsearch
287620,1,49.99,49.99,2014-10-13 01:04:06,2014-10-13 01:04:06,bsearch
287622,1,49.99,49.99,2014-10-13 01:09:23,2014-10-13 01:09:23,gsearch
287639,1,45.99,45.99,2014-10-13 02:10:38,2014-10-13 02:10:38,gsearch
287646,1,95.98,95.98,2014-10-13 02:46:37,2014-10-13 02:46:37,gsearch
287649,1,95.98,95.98,2014-12-30 09:36:11,2014-12-30 09:36:11,gsearch
287660,1,49.99,49.99,2014-10-13 04:18:48,2014-10-13 04:18:48,gsearch
287667,1,109.98,109.98,2014-10-13 04:41:22,2014-10-13 04:41:22,gsearch
287671,1,49.99,49.99,2014-12-19 09:30:10,2014-12-19 09:30:10,gsearch
287689,1,49.99,49.99,2014-10-13 06:31:05,2014-10-13 06:31:05,gsearch
287693,1,59.99,59.99,2014-10-13 06:46:03,2014-10-13 06:46:03,direct
287706,1,49.99,49.99,2014-12-31 12:49:50,2014-12-31 12:49:50,gsearch
287728,1,49.99,49.99,2014-10-13 09:00:34,2014-10-13 09:00:34,gsearch
287740,1,95.98,95.98,2014-10-13 09:12:48,2014-10-13 09:12:48,direct
287741,1,49.99,49.99,2014-10-13 09:13:40,2014-10-13 09:13:40,direct
287744,1,89.98,89.98,2014-10-13 09:26:10,2014-10-13 09:26:10,gsearch
287754,1,95.98,95.98,2014-10-13 09:47:13,2014-10-13 09:47:13,bsearch
287797,1,95.98,95.98,2014-10-13 10:45:16,2014-10-13 10:45:16,bsearch
287809,1,79.98,79.98,2014-10-13 11:08:18,2014-10-13 11:08:18,gsearch
287810,1,59.99,59.99,2014-10-13 11:13:54,2014-10-13 11:13:54,direct
287814,1,95.98,95.98,2014-10-13 11:24:49,2014-10-13 11:24:49,bsearch
287816,1,79.98,79.98,2014-10-13 11:30:02,2014-10-13 11:30:02,gsearch
287819,1,49.99,49.99,2014-11-03 15:47:13,2014-11-03 15:47:13,direct
287828,1,79.98,79.98,2014-10-13 11:42:14,2014-10-13 11:42:14,gsearch
287848,1,79.98,79.98,2014-10-13 12:06:15,2014-10-13 12:06:15,gsearch
287851,1,89.98,89.98,2014-10-13 12:06:33,2014-10-13 12:06:33,bsearch
287853,1,49.99,49.99,2014-10-13 12:07:37,2014-10-13 12:07:37,gsearch
287876,1,105.98,105.98,2015-01-10 08:20:37,2015-01-10 08:20:37,direct
287880,2,95.98,47.99,2014-10-13 12:47:20,2014-11-17 06:21:59,gsearch
287884,1,79.98,79.98,2014-10-13 12:46:48,2014-10-13 12:46:48,gsearch
287886,1,79.98,79.98,2014-10-13 12:44:15,2014-10-13 12:44:15,bsearch
287889,1,45.99,45.99,2014-10-13 12:51:51,2014-10-13 12:51:51,gsearch
287910,1,59.99,59.99,2014-11-03 14:22:16,2014-11-03 14:22:16,direct
287925,1,79.98,79.98,2014-11-28 10:36:02,2014-11-28 10:36:02,gsearch
287927,1,95.98,95.98,2014-10-13 13:48:33,2014-10-13 13:48:33,gsearch
287938,1,95.98,95.98,2014-10-13 14:05:01,2014-10-13 14:05:01,gsearch
287944,1,79.98,79.98,2014-10-13 14:12:37,2014-10-13 14:12:37,gsearch
287949,1,49.99,49.99,2015-01-14 12:38:31,2015-01-14 12:38:31,direct
287950,1,49.99,49.99,2014-10-13 14:13:53,2014-10-13 14:13:53,gsearch
287954,1,79.98,79.98,2014-10-13 14:27:28,2014-10-13 14:27:28,gsearch
287958,1,45.99,45.99,2014-10-13 14:28:52,2014-10-13 14:28:52,direct
287959,1,95.98,95.98,2014-10-13 14:23:38,2014-10-13 14:23:38,direct
287961,1,45.99,45.99,2014-10-13 14:38:38,2014-10-13 14:38:38,gsearch
287970,1,49.99,49.99,2014-10-13 15:01:44,2014-10-13 15:01:44,gsearch
287972,1,109.98,109.98,2014-10-13 15:02:58,2014-10-13 15:02:58,direct
287979,2,125.97,62.98,2014-12-05 12:20:02,2014-12-09 17:13:48,bsearch
287986,1,49.99,49.99,2014-10-13 15:25:58,2014-10-13 15:25:58,gsearch
287987,1,59.99,59.99,2014-10-13 15:27:38,2014-10-13 15:27:38,direct
287994,1,59.99,59.99,2014-10-13 15:36:00,2014-10-13 15:36:00,gsearch
288008,1,49.99,49.99,2014-10-13 15:49:38,2014-10-13 15:49:38,gsearch
288017,1,49.99,49.99,2014-10-13 16:06:16,2014-10-13 16:06:16,gsearch
288029,1,49.99,49.99,2014-10-13 16:28:12,2014-10-13 16:28:12,gsearch
288038,1,49.99,49.99,2014-12-18 13:47:35,2014-12-18 13:47:35,direct
288049,1,79.98,79.98,2014-10-29 20:29:47,2014-10-29 20:29:47,direct
288061,1,49.99,49.99,2014-10-13 17:19:24,2014-10-13 17:19:24,bsearch
288072,1,59.99,59.99,2014-12-09 20:04:35,2014-12-09 20:04:35,direct
288073,2,139.97,69.98,2014-10-29 23:11:25,2014-12-17 04:22:05,direct
288082,1,49.99,49.99,2014-10-13 17:47:09,2014-10-13 17:47:09,gsearch
288091,1,49.99,49.99,2014-12-01 15:08:22,2014-12-01 15:08:22,gsearch
288093,1,59.99,59.99,2014-10-13 17:56:39,2014-10-13 17:56:39,socialbook
288109,1,49.99,49.99,2014-10-13 18:29:38,2014-10-13 18:29:38,gsearch
288116,1,49.99,49.99,2014-12-26 12:25:31,2014-12-26 12:25:31,bsearch
288132,1,45.99,45.99,2014-10-13 19:10:41,2014-10-13 19:10:41,gsearch
288144,1,59.99,59.99,2014-10-13 19:25:19,2014-10-13 19:25:19,bsearch
288150,1,49.99,49.99,2014-10-13 19:42:38,2014-10-13 19:42:38,gsearch
288153,1,45.99,45.99,2014-10-13 19:47:03,2014-10-13 19:47:03,bsearch
288178,1,49.99,49.99,2014-10-13 20:50:28,2014-10-13 20:50:28,bsearch
288184,1,49.99,49.99,2014-10-13 21:03:57,2014-10-13 21:03:57,direct
288212,1,49.99,49.99,2014-10-13 21:57:17,2014-10-13 21:57:17,gsearch
288229,1,45.99,45.99,2014-10-13 23:03:23,2014-10-13 23:03:23,bsearch
288258,1,49.99,49.99,2014-10-14 01:12:21,2014-10-14 01:12:21,direct
288263,1,49.99,49.99,2014-10-14 01:28:12,2014-10-14 01:28:12,bsearch
288277,1,49.99,49.99,2014-10-14 02:52:12,2014-10-14 02:52:12,gsearch
288288,1,79.98,79.98,2014-10-14 04:15:25,2014-10-14 04:15:25,gsearch
288289,1,79.98,79.98,2014-10-14 04:15:05,2014-10-14 04:15:05,gsearch
288295,1,79.98,79.98,2014-10-14 04:54:02,2014-10-14 04:54:02,bsearch
288296,1,45.99,45.99,2014-12-06 02:43:44,2014-12-06 02:43:44,direct
288302,1,59.99,59.99,2015-01-08 07:35:32,2015-01-08 07:35:32,gsearch
288321,1,95.98,95.98,2014-12-12 12:40:09,2014-12-12 12:40:09,direct
288333,1,49.99,49.99,2014-12-16 16:30:47,2014-12-16 16:30:47,direct
288342,1,49.99,49.99,2014-10-14 08:32:18,2014-10-14 08:32:18,gsearch
288352,1,79.98,79.98,2014-10-14 09:07:12,2014-10-14 09:07:12,gsearch
288356,1,49.99,49.99,2014-12-11 14:52:45,2014-12-11 14:52:45,gsearch
288357,1,49.99,49.99,2014-11-18 16:08:48,2014-11-18 16:08:48,direct
288368,1,59.99,59.99,2014-10-14 09:53:45,2014-10-14 09:53:45,gsearch
288397,1,79.98,79.98,2014-10-14 10:29:07,2014-10-14 10:29:07,bsearch
288423,1,79.98,79.98,2014-10-14 11:16:27,2014-10-14 11:16:27,bsearch
288427,1,59.99,59.99,2014-10-14 11:13:49,2014-10-14 11:13:49,bsearch
288444,1,109.98,109.98,2014-10-14 11:30:38,2014-10-14 11:30:38,gsearch
288448,1,49.99,49.99,2014-10-14 11:46:10,2014-10-14 11:46:10,bsearch
288450,1,59.99,59.99,2014-10-14 11:44:04,2014-10-14 11:44:04,bsearch
288457,1,95.98,95.98,2014-10-14 11:55:05,2014-10-14 11:55:05,gsearch
288464,1,49.99,49.99,2014-10-14 12:03:40,2014-10-14 12:03:40,bsearch
288469,1,49.99,49.99,2014-10-14 12:02:04,2014-10-14 12:02:04,gsearch
288483,1,109.98,109.98,2014-10-14 12:22:24,2014-10-14 12:22:24,direct
288533,1,49.99,49.99,2014-12-16 09:37:35,2014-12-16 09:37:35,gsearch
288558,1,59.99,59.99,2015-01-29 16:58:29,2015-01-29 16:58:29,gsearch
288563,1,79.98,79.98,2014-12-14 15:06:56,2014-12-14 15:06:56,direct
288568,1,49.99,49.99,2014-10-14 14:15:28,2014-10-14 14:15:28,bsearch
288581,1,95.98,95.98,2014-10-19 12:15:27,2014-10-19 12:15:27,direct
288584,1,49.99,49.99,2014-10-14 14:40:27,2014-10-14 14:40:27,gsearch
288604,1,49.99,49.99,2014-10-14 14:58:52,2014-10-14 14:58:52,gsearch
288605,1,49.99,49.99,2014-12-08 13:05:31,2014-12-08 13:05:31,gsearch
288622,1,49.99,49.99,2014-10-14 15:19:23,2014-10-14 15:19:23,bsearch
288632,1,49.99,49.99,2014-12-14 18:22:39,2014-12-14 18:22:39,direct
288657,1,49.99,49.99,2014-10-14 16:07:06,2014-10-14 16:07:06,gsearch
288671,1,49.99,49.99,2014-10-14 16:21:39,2014-10-14 16:21:39,gsearch
288674,1,49.99,49.99,2014-10-14 16:24:51,2014-10-14 16:24:51,gsearch
288687,1,95.98,95.98,2014-10-14 16:48:45,2014-10-14 16:48:45,gsearch
288700,1,79.98,79.98,2014-10-14 17:00:05,2014-10-14 17:00:05,gsearch
288726,1,95.98,95.98,2014-10-14 17:29:59,2014-10-14 17:29:59,gsearch
288749,1,49.99,49.99,2014-10-14 18:12:27,2014-10-14 18:12:27,gsearch
288787,2,125.97,62.98,2014-10-14 19:12:06,2014-10-30 22:31:14,gsearch
288792,1,59.99,59.99,2014-12-09 04:39:39,2014-12-09 04:39:39,direct
288799,1,59.99,59.99,2014-10-14 19:29:45,2014-10-14 19:29:45,bsearch
288813,1,49.99,49.99,2014-10-14 20:00:30,2014-10-14 20:00:30,gsearch
288818,1,79.98,79.98,2014-10-14 20:10:39,2014-10-14 20:10:39,socialbook
288826,1,95.98,95.98,2014-10-14 20:20:59,2014-10-14 20:20:59,gsearch
288863,1,49.99,49.99,2014-11-03 07:44:54,2014-11-03 07:44:54,direct
288874,1,49.99,49.99,2014-10-14 22:15:18,2014-10-14 22:15:18,socialbook
288901,1,45.99,45.99,2014-10-14 23:11:21,2014-10-14 23:11:21,gsearch
288911,1,79.98,79.98,2014-10-14 23:56:03,2014-10-14 23:56:03,gsearch
288923,1,79.98,79.98,2014-10-15 00:32:22,2014-10-15 00:32:22,gsearch
288933,1,49.99,49.99,2014-10-15 01:10:03,2014-10-15 01:10:03,gsearch
288935,1,49.99,49.99,2014-10-15 01:12:19,2014-10-15 01:12:19,gsearch
288939,1,49.99,49.99,2014-10-15 01:33:01,2014-10-15 01:33:01,gsearch
288942,1,49.99,49.99,2014-10-15 01:43:07,2014-10-15 01:43:07,bsearch
288981,1,95.98,95.98,2014-12-15 12:13:12,2014-12-15 12:13:12,gsearch
289004,1,95.98,95.98,2014-11-02 19:45:18,2014-11-02 19:45:18,gsearch
289012,1,79.98,79.98,2014-10-15 07:39:20,2014-10-15 07:39:20,gsearch
289020,1,75.98,75.98,2014-10-15 08:09:15,2014-10-15 08:09:15,direct
289048,1,109.98,109.98,2014-10-15 09:22:41,2014-10-15 09:22:41,gsearch
289059,1,79.98,79.98,2014-10-15 09:39:22,2014-10-15 09:39:22,gsearch
289083,1,59.99,59.99,2014-10-15 10:04:37,2014-10-15 10:04:37,gsearch
289093,1,79.98,79.98,2014-10-15 10:18:32,2014-10-15 10:18:32,direct
289119,1,49.99,49.99,2014-10-15 10:54:26,2014-10-15 10:54:26,direct
289120,1,59.99,59.99,2014-10-15 10:57:54,2014-10-15 10:57:54,gsearch
289123,1,49.99,49.99,2014-11-06 17:49:27,2014-11-06 17:49:27,direct
289138,1,49.99,49.99,2014-10-15 11:23:05,2014-10-15 11:23:05,bsearch
289139,1,89.98,89.98,2014-10-15 11:15:23,2014-10-15 11:15:23,direct
289143,1,45.99,45.99,2014-10-15 11:28:43,2014-10-15 11:28:43,gsearch
289161,1,109.98,109.98,2014-10-15 11:53:51,2014-10-15 11:53:51,gsearch
289166,1,49.99,49.99,2014-10-15 11:50:40,2014-10-15 11:50:40,bsearch
289181,1,75.98,75.98,2014-10-15 12:06:56,2014-10-15 12:06:56,gsearch
289217,1,109.98,109.98,2014-10-15 12:57:12,2014-10-15 12:57:12,gsearch
289220,1,49.99,49.99,2014-10-15 13:04:22,2014-10-15 13:04:22,gsearch
289237,2,145.97,72.98,2014-10-15 13:16:29,2014-11-11 14:34:58,bsearch
289261,1,45.99,45.99,2014-10-24 14:37:59,2014-10-24 14:37:59,gsearch
289277,1,49.99,49.99,2014-10-15 14:14:29,2014-10-15 14:14:29,gsearch
289279,1,95.98,95.98,2014-10-15 14:13:08,2014-10-15 14:13:08,bsearch
289280,1,49.99,49.99,2014-10-15 14:17:47,2014-10-15 14:17:47,gsearch
289300,3,149.97,49.99,2014-11-03 17:12:25,2014-12-19 11:43:41,direct
289309,1,45.99,45.99,2014-10-15 14:59:16,2014-10-15 14:59:16,bsearch
289337,1,49.99,49.99,2014-10-15 15:22:58,2014-10-15 15:22:58,bsearch
289338,1,79.98,79.98,2014-10-15 15:25:51,2014-10-15 15:25:51,gsearch
289348,1,79.98,79.98,2014-10-15 15:39:23,2014-10-15 15:39:23,bsearch
289372,1,75.98,75.98,2014-10-15 15:57:49,2014-10-15 15:57:49,gsearch
289378,2,129.97,64.98,2014-10-15 16:06:00,2014-12-04 11:36:53,direct
289396,1,75.98,75.98,2014-10-15 16:34:46,2014-10-15 16:34:46,gsearch
289405,1,59.99,59.99,2014-10-15 16:48:05,2014-10-15 16:48:05,direct
289410,1,95.98,95.98,2014-10-15 17:05:17,2014-10-15 17:05:17,direct
289426,1,45.99,45.99,2014-10-15 17:20:23,2014-10-15 17:20:23,gsearch
289441,1,95.98,95.98,2014-10-15 17:34:18,2014-10-15 17:34:18,gsearch
289444,1,49.99,49.99,2014-10-15 17:37:10,2014-10-15 17:37:10,gsearch
289455,1,49.99,49.99,2014-10-15 17:50:04,2014-10-15 17:50:04,gsearch
289459,1,95.98,95.98,2014-10-15 17:57:06,2014-10-15 17:57:06,direct
289465,1,45.99,45.99,2014-12-02 04:14:05,2014-12-02 04:14:05,direct
289470,1,49.99,49.99,2014-10-15 18:10:53,2014-10-15 18:10:53,gsearch
289487,1,45.99,45.99,2014-10-15 18:51:50,2014-10-15 18:51:50,gsearch
289489,1,79.98,79.98,2014-10-15 18:53:56,2014-10-15 18:53:56,gsearch
289505,1,89.98,89.98,2014-10-15 19:23:06,2014-10-15 19:23:06,gsearch
289506,1,89.98,89.98,2014-10-24 16:57:50,2014-10-24 16:57:50,gsearch
289510,1,49.99,49.99,2014-10-15 19:31:16,2014-10-15 19:31:16,gsearch
289519,1,95.98,95.98,2014-10-15 19:49:57,2014-10-15 19:49:57,gsearch
289527,1,49.99,49.99,2014-10-15 20:15:18,2014-10-15 20:15:18,gsearch
289537,1,79.98,79.98,2014-10-15 20:43:57,2014-10-15 20:43:57,gsearch
289541,1,109.98,109.98,2014-10-15 20:47:17,2014-10-15 20:47:17,gsearch
289566,1,95.98,95.98,2014-11-13 18:15:10,2014-11-13 18:15:10,gsearch
289574,1,79.98,79.98,2014-10-15 22:08:11,2014-10-15 22:08:11,gsearch
289582,1,49.99,49.99,2014-10-15 22:36:16,2014-10-15 22:36:16,gsearch
289583,1,79.98,79.98,2014-10-15 22:35:23,2014-10-15 22:35:23,gsearch
289587,1,45.99,45.99,2014-10-15 22:42:09,2014-10-15 22:42:09,gsearch
289596,1,105.98,105.98,2014-10-15 23:11:16,2014-10-15 23:11:16,gsearch
289600,1,45.99,45.99,2014-10-15 23:25:59,2014-10-15 23:25:59,gsearch
289603,1,95.98,95.98,2014-10-15 23:38:06,2014-10-15 23:38:06,socialbook
289609,1,45.99,45.99,2014-10-16 00:17:16,2014-10-16 00:17:16,bsearch
289613,1,49.99,49.99,2014-10-16 00:48:47,2014-10-16 00:48:47,socialbook
289627,1,95.98,95.98,2014-10-16 01:49:24,2014-10-16 01:49:24,socialbook
289638,1,49.99,49.99,2014-10-16 03:05:14,2014-10-16 03:05:14,gsearch
289642,1,49.99,49.99,2014-10-16 03:09:13,2014-10-16 03:09:13,gsearch
289661,1,49.99,49.99,2014-10-16 04:39:45,2014-10-16 04:39:45,gsearch
289668,1,75.98,75.98,2014-10-16 05:02:57,2014-10-16 05:02:57,direct
289683,1,49.99,49.99,2014-10-16 05:56:46,2014-10-16 05:56:46,gsearch
289690,1,45.99,45.99,2014-10-16 06:22:22,2014-10-16 06:22:22,bsearch
289697,1,49.99,49.99,2014-10-16 06:28:49,2014-10-16 06:28:49,gsearch
289711,1,49.99,49.99,2014-10-16 07:21:50,2014-10-16 07:21:50,gsearch
289721,1,59.99,59.99,2014-10-16 07:44:56,2014-10-16 07:44:56,direct
289733,1,49.99,49.99,2014-10-16 08:12:46,2014-10-16 08:12:46,socialbook
289748,1,49.99,49.99,2014-10-16 08:50:02,2014-10-16 08:50:02,gsearch
289766,1,49.99,49.99,2014-12-10 22:19:45,2014-12-10 22:19:45,direct
289770,1,49.99,49.99,2014-10-16 09:24:50,2014-10-16 09:24:50,bsearch
289779,1,49.99,49.99,2015-01-22 01:30:52,2015-01-22 01:30:52,direct
289785,1,105.98,105.98,2014-10-28 13:53:03,2014-10-28 13:53:03,gsearch
289801,1,79.98,79.98,2014-10-16 10:16:16,2014-10-16 10:16:16,gsearch
289806,1,59.99,59.99,2014-10-16 10:33:16,2014-10-16 10:33:16,direct
289812,1,49.99,49.99,2014-10-16 10:34:15,2014-10-16 10:34:15,direct
289819,1,95.98,95.98,2014-10-16 10:46:40,2014-10-16 10:46:40,gsearch
289820,1,49.99,49.99,2015-01-11 15:38:33,2015-01-11 15:38:33,direct
289831,1,105.98,105.98,2014-10-16 10:57:10,2014-10-16 10:57:10,socialbook
289832,1,49.99,49.99,2014-10-28 13:00:51,2014-10-28 13:00:51,bsearch
289877,1,59.99,59.99,2014-10-16 11:47:51,2014-10-16 11:47:51,gsearch
289879,1,79.98,79.98,2014-12-30 10:45:40,2014-12-30 10:45:40,direct
289880,1,49.99,49.99,2014-10-16 11:54:03,2014-10-16 11:54:03,gsearch
289889,1,49.99,49.99,2014-10-16 12:03:55,2014-10-16 12:03:55,direct
289894,1,49.99,49.99,2014-11-03 14:53:53,2014-11-03 14:53:53,gsearch
289900,1,49.99,49.99,2014-10-16 12:19:47,2014-10-16 12:19:47,gsearch
289904,1,109.98,109.98,2014-12-28 07:45:11,2014-12-28 07:45:11,bsearch
289947,1,49.99,49.99,2014-10-16 13:00:39,2014-10-16 13:00:39,gsearch
289952,1,45.99,45.99,2014-10-16 13:02:30,2014-10-16 13:02:30,gsearch
289968,1,75.98,75.98,2014-10-16 13:30:14,2014-10-16 13:30:14,bsearch
289979,1,49.99,49.99,2014-10-16 13:35:14,2014-10-16 13:35:14,gsearch
289981,1,75.98,75.98,2014-12-31 16:09:16,2014-12-31 16:09:16,direct
289985,1,49.99,49.99,2014-10-16 13:44:21,2014-10-16 13:44:21,gsearch
289989,1,95.98,95.98,2014-10-16 13:43:54,2014-10-16 13:43:54,gsearch
289995,1,89.98,89.98,2014-12-17 14:55:48,2014-12-17 14:55:48,direct
289996,1,79.98,79.98,2014-10-16 14:02:05,2014-10-16 14:02:05,gsearch
290025,1,79.98,79.98,2014-10-16 14:30:49,2014-10-16 14:30:49,socialbook
290052,1,45.99,45.99,2014-10-16 14:57:55,2014-10-16 14:57:55,gsearch
290062,1,49.99,49.99,2014-10-16 15:04:23,2014-10-16 15:04:23,bsearch
290064,1,75.98,75.98,2014-11-21 15:57:07,2014-11-21 15:57:07,direct
290071,1,79.98,79.98,2014-10-16 15:22:21,2014-10-16 15:22:21,gsearch
290077,1,49.99,49.99,2014-10-16 15:26:43,2014-10-16 15:26:43,gsearch
290100,1,59.99,59.99,2014-10-22 07:29:32,2014-10-22 07:29:32,direct
290101,1,59.99,59.99,2014-10-16 15:43:48,2014-10-16 15:43:48,gsearch
290119,1,79.98,79.98,2014-10-16 16:12:40,2014-10-16 16:12:40,gsearch
290127,1,75.98,75.98,2014-10-16 16:23:07,2014-10-16 16:23:07,gsearch
290141,1,49.99,49.99,2015-02-09 03:16:33,2015-02-09 03:16:33,direct
290150,1,59.99,59.99,2014-10-16 17:03:29,2014-10-16 17:03:29,gsearch
290153,1,49.99,49.99,2014-10-16 17:07:42,2014-10-16 17:07:42,direct
290154,1,59.99,59.99,2014-10-16 17:05:03,2014-10-16 17:05:03,bsearch
