order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd,year_month,gross_profit,margin_pct
28805,2014-11-25 11:15:17,23947,1,1,49.99,19.49,2014-11,30.5,61.01
28806,2014-11-25 11:34:27,23948,1,1,49.99,19.49,2014-11,30.5,61.01
28807,2014-11-25 11:37:49,23949,1,1,49.99,19.49,2014-11,30.5,61.01
28808,2014-11-25 11:37:49,23949,4,0,29.99,9.49,2014-11,20.5,68.36
28809,2014-11-25 11:41:29,23950,2,1,59.99,22.49,2014-11,37.5,62.51
28810,2014-11-25 11:41:29,23950,1,0,49.99,19.49,2014-11,30.5,61.01
28811,2014-11-25 11:45:24,23951,1,1,49.99,19.49,2014-11,30.5,61.01
28812,2014-11-25 12:16:44,23952,1,1,49.99,19.49,2014-11,30.5,61.01
28813,2014-11-25 12:26:55,23953,1,1,49.99,19.49,2014-11,30.5,61.01
28814,2014-11-25 12:28:58,23954,1,1,49.99,19.49,2014-11,30.5,61.01
28815,2014-11-25 12:34:19,23955,1,1,49.99,19.49,2014-11,30.5,61.01
28816,2014-11-25 12:38:26,23956,1,1,49.99,19.49,2014-11,30.5,61.01
28817,2014-11-25 13:03:03,23957,1,1,49.99,19.49,2014-11,30.5,61.01
28818,2014-11-25 13:03:03,23957,4,0,29.99,9.49,2014-11,20.5,68.36
28819,2014-11-25 13:05:39,23958,1,1,49.99,19.49,2014-11,30.5,61.01
28820,2014-11-25 13:11:27,23959,1,1,49.99,19.49,2014-11,30.5,61.01
28821,2014-11-25 13:11:27,23959,3,0,45.99,14.49,2014-11,31.5,68.49
28822,2014-11-25 13:43:21,23960,1,1,49.99,19.49,2014-11,30.5,61.01
28823,2014-11-25 13:58:49,23961,1,1,49.99,19.49,2014-11,30.5,61.01
28824,2014-11-25 14:32:54,23962,3,1,45.99,14.49,2014-11,31.5,68.49
28825,2014-11-25 14:34:29,23963,2,1,59.99,22.49,2014-11,37.5,62.51
28826,2014-11-25 14:34:29,23963,4,0,29.99,9.49,2014-11,20.5,68.36
28827,2014-11-25 14:44:07,23964,3,1,45.99,14.49,2014-11,31.5,68.49
28828,2014-11-25 14:44:07,23964,4,0,29.99,9.49,2014-11,20.5,68.36
28829,2014-11-25 14:52:51,23965,2,1,59.99,22.49,2014-11,37.5,62.51
28830,2014-11-25 14:52:51,23965,4,0,29.99,9.49,2014-11,20.5,68.36
28831,2014-11-25 15:07:24,23966,3,1,45.99,14.49,2014-11,31.5,68.49
28832,2014-11-25 15:07:35,23967,3,1,45.99,14.49,2014-11,31.5,68.49
28833,2014-11-25 15:07:35,23967,4,0,29.99,9.49,2014-11,20.5,68.36
28834,2014-11-25 15:21:01,23968,2,1,59.99,22.49,2014-11,37.5,62.51
28835,2014-11-25 15:21:01,23968,4,0,29.99,9.49,2014-11,20.5,68.36
28836,2014-11-25 15:24:31,23969,3,1,45.99,14.49,2014-11,31.5,68.49
28837,2014-11-25 15:36:05,23970,1,1,49.99,19.49,2014-11,30.5,61.01
28838,2014-11-25 15:36:05,23970,4,0,29.99,9.49,2014-11,20.5,68.36
28839,2014-11-25 15:48:10,23971,1,1,49.99,19.49,2014-11,30.5,61.01
28840,2014-11-25 15:48:10,23971,3,0,45.99,14.49,2014-11,31.5,68.49
28841,2014-11-25 16:20:46,23972,3,1,45.99,14.49,2014-11,31.5,68.49
28842,2014-11-25 16:27:56,23973,1,1,49.99,19.49,2014-11,30.5,61.01
28843,2014-11-25 17:32:02,23974,1,1,49.99,19.49,2014-11,30.5,61.01
28844,2014-11-25 17:34:52,23975,1,1,49.99,19.49,2014-11,30.5,61.01
28845,2014-11-25 17:35:24,23976,1,1,49.99,19.49,2014-11,30.5,61.01
28846,2014-11-25 17:35:24,23976,2,0,59.99,22.49,2014-11,37.5,62.51
28847,2014-11-25 17:36:25,23977,1,1,49.99,19.49,2014-11,30.5,61.01
28848,2014-11-25 17:36:25,23977,4,0,29.99,9.49,2014-11,20.5,68.36
28849,2014-11-25 17:37:38,23978,1,1,49.99,19.49,2014-11,30.5,61.01
28850,2014-11-25 17:40:51,23979,3,1,45.99,14.49,2014-11,31.5,68.49
28851,2014-11-25 18:03:02,23980,2,1,59.99,22.49,2014-11,37.5,62.51
28852,2014-11-25 18:14:31,23981,2,1,59.99,22.49,2014-11,37.5,62.51
28853,2014-11-25 18:58:24,23982,1,1,49.99,19.49,2014-11,30.5,61.01
28854,2014-11-25 18:58:24,23982,4,0,29.99,9.49,2014-11,20.5,68.36
28855,2014-11-25 19:10:47,23983,1,1,49.99,19.49,2014-11,30.5,61.01
28856,2014-11-25 19:13:23,23984,2,1,59.99,22.49,2014-11,37.5,62.51
28857,2014-11-25 19:17:25,23985,1,1,49.99,19.49,2014-11,30.5,61.01
28858,2014-11-25 19:35:42,23986,3,1,45.99,14.49,2014-11,31.5,68.49
28859,2014-11-25 19:35:42,23986,4,0,29.99,9.49,2014-11,20.5,68.36
28860,2014-11-25 20:45:25,23987,1,1,49.99,19.49,2014-11,30.5,61.01
28861,2014-11-25 20:52:24,23988,3,1,45.99,14.49,2014-11,31.5,68.49
28862,2014-11-25 20:52:24,23988,1,0,49.99,19.49,2014-11,30.5,61.01
28863,2014-11-25 21:18:05,23989,1,1,49.99,19.49,2014-11,30.5,61.01
28864,2014-11-25 21:31:12,23990,3,1,45.99,14.49,2014-11,31.5,68.49
28865,2014-11-25 21:35:00,23991,1,1,49.99,19.49,2014-11,30.5,61.01
28866,2014-11-25 23:01:32,23992,1,1,49.99,19.49,2014-11,30.5,61.01
28867,2014-11-25 23:01:32,23992,2,0,59.99,22.49,2014-11,37.5,62.51
28868,2014-11-25 23:17:59,23993,2,1,59.99,22.49,2014-11,37.5,62.51
28869,2014-11-25 23:17:59,23993,4,0,29.99,9.49,2014-11,20.5,68.36
28870,2014-11-25 23:43:12,23994,2,1,59.99,22.49,2014-11,37.5,62.51
28871,2014-11-26 00:38:28,23995,1,1,49.99,19.49,2014-11,30.5,61.01
28872,2014-11-26 00:58:16,23996,1,1,49.99,19.49,2014-11,30.5,61.01
28873,2014-11-26 01:09:12,23997,1,1,49.99,19.49,2014-11,30.5,61.01
28874,2014-11-26 03:10:29,23998,3,1,45.99,14.49,2014-11,31.5,68.49
28875,2014-11-26 04:21:36,23999,1,1,49.99,19.49,2014-11,30.5,61.01
28876,2014-11-26 04:21:36,23999,4,0,29.99,9.49,2014-11,20.5,68.36
28877,2014-11-26 05:18:13,24000,1,1,49.99,19.49,2014-11,30.5,61.01
28878,2014-11-26 05:54:15,24001,1,1,49.99,19.49,2014-11,30.5,61.01
28879,2014-11-26 06:41:56,24002,3,1,45.99,14.49,2014-11,31.5,68.49
28880,2014-11-26 08:10:39,24003,1,1,49.99,19.49,2014-11,30.5,61.01
28881,2014-11-26 08:59:00,24004,3,1,45.99,14.49,2014-11,31.5,68.49
28882,2014-11-26 08:59:00,24004,4,0,29.99,9.49,2014-11,20.5,68.36
28883,2014-11-26 09:29:01,24005,1,1,49.99,19.49,2014-11,30.5,61.01
28884,2014-11-26 09:31:31,24006,1,1,49.99,19.49,2014-11,30.5,61.01
28885,2014-11-26 09:32:51,24007,1,1,49.99,19.49,2014-11,30.5,61.01
28886,2014-11-26 10:08:58,24008,1,1,49.99,19.49,2014-11,30.5,61.01
28887,2014-11-26 10:08:58,24008,2,0,59.99,22.49,2014-11,37.5,62.51
28888,2014-11-26 10:12:48,24009,1,1,49.99,19.49,2014-11,30.5,61.01
28889,2014-11-26 10:12:48,24009,4,0,29.99,9.49,2014-11,20.5,68.36
28890,2014-11-26 10:22:13,24010,3,1,45.99,14.49,2014-11,31.5,68.49
28891,2014-11-26 10:22:13,24010,1,0,49.99,19.49,2014-11,30.5,61.01
28892,2014-11-26 10:24:48,24011,1,1,49.99,19.49,2014-11,30.5,61.01
28893,2014-11-26 10:45:04,24012,1,1,49.99,19.49,2014-11,30.5,61.01
28894,2014-11-26 10:45:04,24012,3,0,45.99,14.49,2014-11,31.5,68.49
28895,2014-11-26 10:57:40,24013,3,1,45.99,14.49,2014-11,31.5,68.49
28896,2014-11-26 11:42:23,24014,1,1,49.99,19.49,2014-11,30.5,61.01
28897,2014-11-26 11:42:23,24014,2,0,59.99,22.49,2014-11,37.5,62.51
28898,2014-11-26 11:52:47,24015,1,1,49.99,19.49,2014-11,30.5,61.01
28899,2014-11-26 12:07:08,24016,2,1,59.99,22.49,2014-11,37.5,62.51
28900,2014-11-26 13:00:20,24017,1,1,49.99,19.49,2014-11,30.5,61.01
28901,2014-11-26 13:00:20,24017,2,0,59.99,22.49,2014-11,37.5,62.51
28902,2014-11-26 13:02:33,24018,1,1,49.99,19.49,2014-11,30.5,61.01
28903,2014-11-26 13:02:33,24018,3,0,45.99,14.49,2014-11,31.5,68.49
28904,2014-11-26 13:16:32,24019,2,1,59.99,22.49,2014-11,37.5,62.51
28905,2014-11-26 13:19:02,24020,3,1,45.99,14.49,2014-11,31.5,68.49
28906,2014-11-26 13:42:23,24021,3,1,45.99,14.49,2014-11,31.5,68.49
28907,2014-11-26 13:42:23,24021,4,0,29.99,9.49,2014-11,20.5,68.36
28908,2014-11-26 13:57:08,24022,1,1,49.99,19.49,2014-11,30.5,61.01
28909,2014-11-26 13:57:08,24022,3,0,45.99,14.49,2014-11,31.5,68.49
28910,2014-11-26 14:02:04,24023,1,1,49.99,19.49,2014-11,30.5,61.01
28911,2014-11-26 14:15:50,24024,1,1,49.99,19.49,2014-11,30.5,61.01
28912,2014-11-26 14:15:50,24024,4,0,29.99,9.49,2014-11,20.5,68.36
28913,2014-11-26 14:30:51,24025,1,1,49.99,19.49,2014-11,30.5,61.01
28914,2014-11-26 14:40:25,24026,1,1,49.99,19.49,2014-11,30.5,61.01
28915,2014-11-26 14:43:06,24027,3,1,45.99,14.49,2014-11,31.5,68.49
28916,2014-11-26 14:57:37,24028,2,1,59.99,22.49,2014-11,37.5,62.51
28917,2014-11-26 14:57:37,24028,4,0,29.99,9.49,2014-11,20.5,68.36
28918,2014-11-26 15:14:18,24029,2,1,59.99,22.49,2014-11,37.5,62.51
28919,2014-11-26 15:33:10,24030,1,1,49.99,19.49,2014-11,30.5,61.01
28920,2014-11-26 15:33:10,24030,3,0,45.99,14.49,2014-11,31.5,68.49
28921,2014-11-26 15:49:31,24031,1,1,49.99,19.49,2014-11,30.5,61.01
28922,2014-11-26 15:54:19,24032,2,1,59.99,22.49,2014-11,37.5,62.51
28923,2014-11-26 16:40:46,24033,1,1,49.99,19.49,2014-11,30.5,61.01
28924,2014-11-26 16:40:46,24033,2,0,59.99,22.49,2014-11,37.5,62.51
28925,2014-11-26 16:45:09,24034,1,1,49.99,19.49,2014-11,30.5,61.01
28926,2014-11-26 16:45:09,24034,3,0,45.99,14.49,2014-11,31.5,68.49
28927,2014-11-26 17:05:33,24035,1,1,49.99,19.49,2014-11,30.5,61.01
28928,2014-11-26 17:05:33,24035,4,0,29.99,9.49,2014-11,20.5,68.36
28929,2014-11-26 17:10:51,24036,1,1,49.99,19.49,2014-11,30.5,61.01
28930,2014-11-26 17:10:51,24036,4,0,29.99,9.49,2014-11,20.5,68.36
28931,2014-11-26 17:21:02,24037,1,1,49.99,19.49,2014-11,30.5,61.01
28932,2014-11-26 17:54:18,24038,1,1,49.99,19.49,2014-11,30.5,61.01
28933,2014-11-26 17:54:40,24039,3,1,45.99,14.49,2014-11,31.5,68.49
28934,2014-11-26 18:02:21,24040,2,1,59.99,22.49,2014-11,37.5,62.51
28935,2014-11-26 18:02:21,24040,4,0,29.99,9.49,2014-11,20.5,68.36
28936,2014-11-26 18:09:06,24041,1,1,49.99,19.49,2014-11,30.5,61.01
28937,2014-11-26 18:09:06,24041,4,0,29.99,9.49,2014-11,20.5,68.36
28938,2014-11-26 18:09:29,24042,1,1,49.99,19.49,2014-11,30.5,61.01
28939,2014-11-26 19:12:32,24043,1,1,49.99,19.49,2014-11,30.5,61.01
28940,2014-11-26 19:12:32,24043,4,0,29.99,9.49,2014-11,20.5,68.36
28941,2014-11-26 19:12:44,24044,1,1,49.99,19.49,2014-11,30.5,61.01
28942,2014-11-26 19:12:44,24044,4,0,29.99,9.49,2014-11,20.5,68.36
28943,2014-11-26 20:10:34,24045,3,1,45.99,14.49,2014-11,31.5,68.49
28944,2014-11-26 20:10:34,24045,4,0,29.99,9.49,2014-11,20.5,68.36
28945,2014-11-26 20:34:51,24046,1,1,49.99,19.49,2014-11,30.5,61.01
28946,2014-11-26 21:02:05,24047,1,1,49.99,19.49,2014-11,30.5,61.01
28947,2014-11-26 21:32:31,24048,2,1,59.99,22.49,2014-11,37.5,62.51
28948,2014-11-26 21:58:06,24049,2,1,59.99,22.49,2014-11,37.5,62.51
28949,2014-11-26 22:16:05,24050,1,1,49.99,19.49,2014-11,30.5,61.01
28950,2014-11-26 22:16:05,24050,3,0,45.99,14.49,2014-11,31.5,68.49
28951,2014-11-26 22:37:49,24051,1,1,49.99,19.49,2014-11,30.5,61.01
28952,2014-11-26 22:37:49,24051,4,0,29.99,9.49,2014-11,20.5,68.36
28953,2014-11-26 23:12:06,24052,2,1,59.99,22.49,2014-11,37.5,62.51
28954,2014-11-26 23:12:35,24053,1,1,49.99,19.49,2014-11,30.5,61.01
28955,2014-11-27 00:18:20,24054,1,1,49.99,19.49,2014-11,30.5,61.01
28956,2014-11-27 00:57:55,24055,3,1,45.99,14.49,2014-11,31.5,68.49
28957,2014-11-27 01:34:50,24056,1,1,49.99,19.49,2014-11,30.5,61.01
28958,2014-11-27 01:36:58,24057,1,1,49.99,19.49,2014-11,30.5,61.01
28959,2014-11-27 02:50:02,24058,2,1,59.99,22.49,2014-11,37.5,62.51
28960,2014-11-27 05:09:05,24059,2,1,59.99,22.49,2014-11,37.5,62.51
28961,2014-11-27 05:09:05,24059,4,0,29.99,9.49,2014-11,20.5,68.36
28962,2014-11-27 05:35:30,24060,1,1,49.99,19.49,2014-11,30.5,61.01
28963,2014-11-27 06:12:22,24061,1,1,49.99,19.49,2014-11,30.5,61.01
28964,2014-11-27 06:12:22,24061,4,0,29.99,9.49,2014-11,20.5,68.36
28965,2014-11-27 06:16:34,24062,1,1,49.99,19.49,2014-11,30.5,61.01
28966,2014-11-27 06:16:34,24062,4,0,29.99,9.49,2014-11,20.5,68.36
28967,2014-11-27 07:13:07,24063,2,1,59.99,22.49,2014-11,37.5,62.51
28968,2014-11-27 07:13:07,24063,4,0,29.99,9.49,2014-11,20.5,68.36
28969,2014-11-27 08:20:20,24064,2,1,59.99,22.49,2014-11,37.5,62.51
28970,2014-11-27 08:29:14,24065,1,1,49.99,19.49,2014-11,30.5,61.01
28971,2014-11-27 08:29:14,24065,4,0,29.99,9.49,2014-11,20.5,68.36
28972,2014-11-27 08:37:13,24066,1,1,49.99,19.49,2014-11,30.5,61.01
28973,2014-11-27 09:47:53,24067,1,1,49.99,19.49,2014-11,30.5,61.01
28974,2014-11-27 10:16:40,24068,1,1,49.99,19.49,2014-11,30.5,61.01
28975,2014-11-27 10:23:57,24069,1,1,49.99,19.49,2014-11,30.5,61.01
28976,2014-11-27 10:42:14,24070,1,1,49.99,19.49,2014-11,30.5,61.01
28977,2014-11-27 10:53:53,24071,2,1,59.99,22.49,2014-11,37.5,62.51
28978,2014-11-27 11:18:00,24072,1,1,49.99,19.49,2014-11,30.5,61.01
28979,2014-11-27 11:36:47,24073,1,1,49.99,19.49,2014-11,30.5,61.01
28980,2014-11-27 11:36:47,24073,4,0,29.99,9.49,2014-11,20.5,68.36
28981,2014-11-27 11:42:11,24074,1,1,49.99,19.49,2014-11,30.5,61.01
28982,2014-11-27 11:53:05,24075,1,1,49.99,19.49,2014-11,30.5,61.01
28983,2014-11-27 11:53:05,24075,4,0,29.99,9.49,2014-11,20.5,68.36
28984,2014-11-27 12:14:51,24076,1,1,49.99,19.49,2014-11,30.5,61.01
28985,2014-11-27 12:33:47,24077,1,1,49.99,19.49,2014-11,30.5,61.01
28986,2014-11-27 12:40:27,24078,2,1,59.99,22.49,2014-11,37.5,62.51
28987,2014-11-27 12:42:38,24079,1,1,49.99,19.49,2014-11,30.5,61.01
28988,2014-11-27 12:43:48,24080,1,1,49.99,19.49,2014-11,30.5,61.01
28989,2014-11-27 12:43:48,24080,3,0,45.99,14.49,2014-11,31.5,68.49
28990,2014-11-27 13:07:41,24081,1,1,49.99,19.49,2014-11,30.5,61.01
28991,2014-11-27 13:18:53,24082,1,1,49.99,19.49,2014-11,30.5,61.01
28992,2014-11-27 13:18:53,24082,4,0,29.99,9.49,2014-11,20.5,68.36
28993,2014-11-27 13:23:13,24083,1,1,49.99,19.49,2014-11,30.5,61.01
28994,2014-11-27 13:23:13,24083,4,0,29.99,9.49,2014-11,20.5,68.36
28995,2014-11-27 13:52:40,24084,1,1,49.99,19.49,2014-11,30.5,61.01
28996,2014-11-27 13:52:40,24084,3,0,45.99,14.49,2014-11,31.5,68.49
28997,2014-11-27 14:29:19,24085,2,1,59.99,22.49,2014-11,37.5,62.51
28998,2014-11-27 14:31:12,24086,1,1,49.99,19.49,2014-11,30.5,61.01
28999,2014-11-27 14:35:38,24087,2,1,59.99,22.49,2014-11,37.5,62.51
29000,2014-11-27 14:48:27,24088,1,1,49.99,19.49,2014-11,30.5,61.01
29001,2014-11-27 14:48:27,24088,3,0,45.99,14.49,2014-11,31.5,68.49
29002,2014-11-27 15:02:22,24089,3,1,45.99,14.49,2014-11,31.5,68.49
29003,2014-11-27 15:09:41,24090,3,1,45.99,14.49,2014-11,31.5,68.49
29004,2014-11-27 15:26:02,24091,1,1,49.99,19.49,2014-11,30.5,61.01
29005,2014-11-27 15:26:02,24091,4,0,29.99,9.49,2014-11,20.5,68.36
29006,2014-11-27 15:47:22,24092,1,1,49.99,19.49,2014-11,30.5,61.01
29007,2014-11-27 15:47:22,24092,2,0,59.99,22.49,2014-11,37.5,62.51
29008,2014-11-27 15:58:28,24093,1,1,49.99,19.49,2014-11,30.5,61.01
29009,2014-11-27 16:24:27,24094,1,1,49.99,19.49,2014-11,30.5,61.01
29010,2014-11-27 16:26:41,24095,1,1,49.99,19.49,2014-11,30.5,61.01
29011,2014-11-27 16:26:41,24095,4,0,29.99,9.49,2014-11,20.5,68.36
29012,2014-11-27 16:29:23,24096,1,1,49.99,19.49,2014-11,30.5,61.01
29013,2014-11-27 16:29:23,24096,3,0,45.99,14.49,2014-11,31.5,68.49
29014,2014-11-27 16:43:38,24097,1,1,49.99,19.49,2014-11,30.5,61.01
29015,2014-11-27 16:52:19,24098,2,1,59.99,22.49,2014-11,37.5,62.51
29016,2014-11-27 16:52:19,24098,3,0,45.99,14.49,2014-11,31.5,68.49
29017,2014-11-27 16:59:39,24099,1,1,49.99,19.49,2014-11,30.5,61.01
29018,2014-11-27 18:16:52,24100,1,1,49.99,19.49,2014-11,30.5,61.01
29019,2014-11-27 19:16:28,24101,1,1,49.99,19.49,2014-11,30.5,61.01
29020,2014-11-27 19:30:01,24102,1,1,49.99,19.49,2014-11,30.5,61.01
29021,2014-11-27 19:39:15,24103,2,1,59.99,22.49,2014-11,37.5,62.51
29022,2014-11-27 19:42:52,24104,1,1,49.99,19.49,2014-11,30.5,61.01
29023,2014-11-27 19:59:36,24105,3,1,45.99,14.49,2014-11,31.5,68.49
29024,2014-11-27 20:04:35,24106,1,1,49.99,19.49,2014-11,30.5,61.01
29025,2014-11-27 20:30:37,24107,2,1,59.99,22.49,2014-11,37.5,62.51
29026,2014-11-27 20:30:37,24107,4,0,29.99,9.49,2014-11,20.5,68.36
29027,2014-11-27 21:13:04,24108,1,1,49.99,19.49,2014-11,30.5,61.01
29028,2014-11-27 21:13:04,24108,4,0,29.99,9.49,2014-11,20.5,68.36
29029,2014-11-27 21:30:14,24109,2,1,59.99,22.49,2014-11,37.5,62.51
29030,2014-11-27 21:39:26,24110,1,1,49.99,19.49,2014-11,30.5,61.01
29031,2014-11-27 21:39:26,24110,4,0,29.99,9.49,2014-11,20.5,68.36
29032,2014-11-27 21:55:53,24111,2,1,59.99,22.49,2014-11,37.5,62.51
29033,2014-11-27 22:12:50,24112,1,1,49.99,19.49,2014-11,30.5,61.01
29034,2014-11-27 23:05:41,24113,1,1,49.99,19.49,2014-11,30.5,61.01
29035,2014-11-27 23:17:21,24114,1,1,49.99,19.49,2014-11,30.5,61.01
29036,2014-11-27 23:54:03,24115,1,1,49.99,19.49,2014-11,30.5,61.01
29037,2014-11-27 23:54:03,24115,3,0,45.99,14.49,2014-11,31.5,68.49
29038,2014-11-28 00:22:20,24116,1,1,49.99,19.49,2014-11,30.5,61.01
29039,2014-11-28 00:22:20,24116,4,0,29.99,9.49,2014-11,20.5,68.36
29040,2014-11-28 00:26:22,24117,1,1,49.99,19.49,2014-11,30.5,61.01
29041,2014-11-28 00:33:53,24118,1,1,49.99,19.49,2014-11,30.5,61.01
29042,2014-11-28 00:35:03,24119,2,1,59.99,22.49,2014-11,37.5,62.51
29043,2014-11-28 00:37:42,24120,1,1,49.99,19.49,2014-11,30.5,61.01
29044,2014-11-28 00:37:42,24120,4,0,29.99,9.49,2014-11,20.5,68.36
29045,2014-11-28 00:51:28,24121,1,1,49.99,19.49,2014-11,30.5,61.01
29046,2014-11-28 00:59:19,24122,3,1,45.99,14.49,2014-11,31.5,68.49
29047,2014-11-28 00:59:19,24122,4,0,29.99,9.49,2014-11,20.5,68.36
29048,2014-11-28 01:04:50,24123,1,1,49.99,19.49,2014-11,30.5,61.01
29049,2014-11-28 01:09:12,24124,1,1,49.99,19.49,2014-11,30.5,61.01
29050,2014-11-28 01:09:42,24125,1,1,49.99,19.49,2014-11,30.5,61.01
29051,2014-11-28 01:13:25,24126,1,1,49.99,19.49,2014-11,30.5,61.01
29052,2014-11-28 01:43:04,24127,1,1,49.99,19.49,2014-11,30.5,61.01
29053,2014-11-28 01:43:04,24127,4,0,29.99,9.49,2014-11,20.5,68.36
29054,2014-11-28 02:16:12,24128,2,1,59.99,22.49,2014-11,37.5,62.51
29055,2014-11-28 02:23:57,24129,1,1,49.99,19.49,2014-11,30.5,61.01
29056,2014-11-28 02:48:38,24130,1,1,49.99,19.49,2014-11,30.5,61.01
29057,2014-11-28 02:48:38,24130,2,0,59.99,22.49,2014-11,37.5,62.51
29058,2014-11-28 02:50:18,24131,3,1,45.99,14.49,2014-11,31.5,68.49
29059,2014-11-28 02:50:18,24131,4,0,29.99,9.49,2014-11,20.5,68.36
29060,2014-11-28 02:53:04,24132,1,1,49.99,19.49,2014-11,30.5,61.01
29061,2014-11-28 02:58:13,24133,1,1,49.99,19.49,2014-11,30.5,61.01
29062,2014-11-28 03:00:35,24134,1,1,49.99,19.49,2014-11,30.5,61.01
29063,2014-11-28 03:03:44,24135,2,1,59.99,22.49,2014-11,37.5,62.51
29064,2014-11-28 03:38:14,24136,1,1,49.99,19.49,2014-11,30.5,61.01
29065,2014-11-28 03:38:14,24136,2,0,59.99,22.49,2014-11,37.5,62.51
29066,2014-11-28 03:39:58,24137,2,1,59.99,22.49,2014-11,37.5,62.51
29067,2014-11-28 03:40:43,24138,1,1,49.99,19.49,2014-11,30.5,61.01
29068,2014-11-28 03:40:43,24138,4,0,29.99,9.49,2014-11,20.5,68.36
29069,2014-11-28 03:43:13,24139,1,1,49.99,19.49,2014-11,30.5,61.01
29070,2014-11-28 03:54:19,24140,1,1,49.99,19.49,2014-11,30.5,61.01
29071,2014-11-28 04:11:43,24141,1,1,49.99,19.49,2014-11,30.5,61.01
29072,2014-11-28 04:16:09,24142,1,1,49.99,19.49,2014-11,30.5,61.01
29073,2014-11-28 04:24:48,24143,3,1,45.99,14.49,2014-11,31.5,68.49
29074,2014-11-28 04:30:41,24144,2,1,59.99,22.49,2014-11,37.5,62.51
29075,2014-11-28 04:30:41,24144,4,0,29.99,9.49,2014-11,20.5,68.36
29076,2014-11-28 04:40:07,24145,1,1,49.99,19.49,2014-11,30.5,61.01
29077,2014-11-28 04:40:07,24145,3,0,45.99,14.49,2014-11,31.5,68.49
29078,2014-11-28 04:46:07,24146,3,1,45.99,14.49,2014-11,31.5,68.49
29079,2014-11-28 04:46:07,24146,4,0,29.99,9.49,2014-11,20.5,68.36
29080,2014-11-28 04:55:34,24147,1,1,49.99,19.49,2014-11,30.5,61.01
29081,2014-11-28 04:59:13,24148,1,1,49.99,19.49,2014-11,30.5,61.01
29082,2014-11-28 05:06:48,24149,2,1,59.99,22.49,2014-11,37.5,62.51
29083,2014-11-28 05:06:50,24150,1,1,49.99,19.49,2014-11,30.5,61.01
29084,2014-11-28 05:06:50,24150,2,0,59.99,22.49,2014-11,37.5,62.51
29085,2014-11-28 05:06:51,24151,3,1,45.99,14.49,2014-11,31.5,68.49
29086,2014-11-28 05:07:58,24152,1,1,49.99,19.49,2014-11,30.5,61.01
29087,2014-11-28 05:16:04,24153,1,1,49.99,19.49,2014-11,30.5,61.01
29088,2014-11-28 05:23:36,24154,1,1,49.99,19.49,2014-11,30.5,61.01
29089,2014-11-28 05:23:36,24154,2,0,59.99,22.49,2014-11,37.5,62.51
29090,2014-11-28 05:35:03,24155,1,1,49.99,19.49,2014-11,30.5,61.01
29091,2014-11-28 05:35:03,24155,4,0,29.99,9.49,2014-11,20.5,68.36
29092,2014-11-28 06:02:21,24156,1,1,49.99,19.49,2014-11,30.5,61.01
29093,2014-11-28 06:02:46,24157,1,1,49.99,19.49,2014-11,30.5,61.01
29094,2014-11-28 06:02:46,24157,2,0,59.99,22.49,2014-11,37.5,62.51
29095,2014-11-28 06:02:48,24158,2,1,59.99,22.49,2014-11,37.5,62.51
29096,2014-11-28 06:22:12,24159,2,1,59.99,22.49,2014-11,37.5,62.51
29097,2014-11-28 06:23:20,24160,1,1,49.99,19.49,2014-11,30.5,61.01
29098,2014-11-28 06:23:20,24160,4,0,29.99,9.49,2014-11,20.5,68.36
29099,2014-11-28 06:28:09,24161,1,1,49.99,19.49,2014-11,30.5,61.01
29100,2014-11-28 06:30:11,24162,1,1,49.99,19.49,2014-11,30.5,61.01
29101,2014-11-28 06:31:06,24163,1,1,49.99,19.49,2014-11,30.5,61.01
29102,2014-11-28 06:31:06,24163,3,0,45.99,14.49,2014-11,31.5,68.49
29103,2014-11-28 06:34:20,24164,1,1,49.99,19.49,2014-11,30.5,61.01
29104,2014-11-28 06:37:46,24165,1,1,49.99,19.49,2014-11,30.5,61.01
29105,2014-11-28 06:39:36,24166,1,1,49.99,19.49,2014-11,30.5,61.01
29106,2014-11-28 06:39:36,24166,4,0,29.99,9.49,2014-11,20.5,68.36
29107,2014-11-28 06:48:07,24167,1,1,49.99,19.49,2014-11,30.5,61.01
29108,2014-11-28 06:48:07,24167,4,0,29.99,9.49,2014-11,20.5,68.36
29109,2014-11-28 06:49:50,24168,3,1,45.99,14.49,2014-11,31.5,68.49
29110,2014-11-28 06:49:50,24168,4,0,29.99,9.49,2014-11,20.5,68.36
29111,2014-11-28 06:59:23,24169,1,1,49.99,19.49,2014-11,30.5,61.01
29112,2014-11-28 07:17:19,24170,1,1,49.99,19.49,2014-11,30.5,61.01
29113,2014-11-28 07:30:05,24171,3,1,45.99,14.49,2014-11,31.5,68.49
29114,2014-11-28 07:30:05,24171,4,0,29.99,9.49,2014-11,20.5,68.36
29115,2014-11-28 07:31:55,24172,1,1,49.99,19.49,2014-11,30.5,61.01
29116,2014-11-28 07:46:44,24173,1,1,49.99,19.49,2014-11,30.5,61.01
29117,2014-11-28 07:46:44,24173,2,0,59.99,22.49,2014-11,37.5,62.51
29118,2014-11-28 07:48:59,24174,3,1,45.99,14.49,2014-11,31.5,68.49
29119,2014-11-28 07:48:59,24174,4,0,29.99,9.49,2014-11,20.5,68.36
29120,2014-11-28 07:49:50,24175,2,1,59.99,22.49,2014-11,37.5,62.51
